round,name,address,region,lat,lng
"1085","천하명당복권방","경북 포항시 남구 중섬로 26","37","36.013783","129.34744"
"1086","신성복권","서울 강남구 학동로 503 한성빌딩","11","37.51919","127.05076"
"1086","6/45 로또","서울 강동구 아리수로93가길 87 상가 105호","11","37.570454","127.1696"
"1086","복권방 담배","서울 도봉구 도당로 91,(방학동)","11","37.66569","127.03695"
"1086","평화슈퍼","서울 은평구 연서로 198-1,(대조동)","11","37.61628","126.919014"
"1086","백금당","부산 중구 중구로29번길 26","21","35.100513","129.02731"
"1086","왕대박","대구 남구 대명로 51 A동1층7호(데명동,삼아맨션)","22","35.839317","128.56299"
"1086","대박로또판매점","경기 수원시 장안구 서부로 2129-1 태양공예가구","31","37.298717","126.97125"
"1086","주택복권방","경기 용인시 수지구 풍덕천로 144-1 103호","31","37.323883","127.09745"
"1086","드림복권방","경기 의정부시 청사로5번길 8-17 1층 112호(신곡동,센타프라자)","31","37.74958","127.070015"
"1086","혁신대박","충북 음성군 원중로 1434  103호(에스타워)","33","36.909523","127.54108"
"1086","신불당 아이캔로또","충남 천안시 서북구 불당25로 226 골든스퀘어빌딩 118호","34","36.82206","127.1112"
"1086","로또복권판매도통점","전북 남원시 용성로 232,(도통동)","35","35.41778","127.39722"
"1086","행운복권방 보생당건강원","전북 익산시 무왕로 1268","35","35.960304","126.99727"
"1086","행운복권나라","전남 광양시 대림오성로 146-1","36","34.964733","127.57778"
"1086","복권세상","전남 목포시 청호로 139 1층 복권세상","36","34.8039","126.37585"
"1086","복권왕국","전남 여수시 여수산단로 48 1층101호","36","34.740177","127.73026"
"1086","신세계","제주 제주시 고마로14길 7","39","33.506073","126.54025"
"1087","골드리치","서울 강남구 자곡로 192 1층 102호(강남푸르지오시티 2차)","11","37.474518","127.10392"
"1087","한마음","서울 관악구 관악로 211 봉천중앙시장라열4호","11","37.48357","126.95407"
"1087","강원슈퍼","서울 서대문구 모래내로 355","11","37.581635","126.93554"
"1087","나눔로또 석촌점","서울 송파구 백제고분로27길  34 1층","11","37.50599","127.09392"
"1087","잠실매점","서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판","11","37.514446","127.10071"
"1087","무지개상점","부산 해운대구 좌동로91번길 45","21","35.17413","129.1736"
"1087","찬스센터","인천 남동구 남동대로370번길 114 동보아파트상가 상가동 1층 101호","23","37.41274","126.71224"
"1087","대박복권판매점","경기 고양시 덕양구 충장로 8 115호 일부","31","37.61341","126.83368"
"1087","키즈월드","경기 고양시 일산동구 중산로 241 해태쇼핑1층146호","31","37.69373","126.78029"
"1087","노다지복권방","경기 시흥시 복지로 103-1 1층상가","31","37.44823","126.79206"
"1087","복권명당","경기 안성시 승두길 62","31","37.000015","127.17315"
"1087","행운로또방","강원 화천군 상승로 46 1층","32","38.104893","127.70447"
"1087","백석로또복권방","충남 천안시 서북구 한들3로 85-85 메디컬센터 109호","34","36.83067","127.12336"
"1087","팡팡복권마트.잡화슈퍼","전북 전주시 덕진구 가리내로 26","35","35.834366","127.13327"
"1087","어느멋진날","경남 양산시 덕계10길 11 복권판매점","38","35.374413","129.1529"
"1087","소답시내버스매표소","경남 창원시 의창구 의안로2번길 17 가판","38","35.261776","128.62564"
"1088","종로3가1호선역2번출구가로판매점82호","서울 종로구 돈화문로 23 가판","11","37.5707","126.991875"
"1088","뉴빅마트","부산 기장군 정관중앙로 48 106호","21","35.321114","129.17929"
"1088","행운복권방","부산 중구 구덕로 47","21","35.09806","129.03053"
"1088","좋은터","인천 계양구 효서로 204 1층","23","37.527794","126.71853"
"1088","용꿈돼지꿈","인천 부평구 동암남로 11","23","37.470974","126.70482"
"1088","천하명당복권방","경기 수원시 팔달구 매산로 2","31","37.26661","127.00185"
"1088","씨유(CU)포천호국로점","경기 포천시 호국로 1382 CU편의점","31","37.882088","127.18887"
"1088","복권나라","강원 속초시 중앙로 28","32","38.198734","128.58014"
"1088","로또복권명당방","전남 무안군 삼향읍 남악3로82번길 20 백석프라자 104호 GS편의점 내","36","34.812634","126.46242"
"1088","지-아트","경남 김해시 율하2로 98-1 복권판매점","38","35.170395","128.81201"
"1088","매물도 복권","경남 통영시 통영해안로 225-1","38","34.841072","128.42075"
"1089","돈벼락맞는곳","부산 기장군 읍내로 109","21","35.24525","129.21635"
"1089","황금복권방","부산 부산진구 가야대로 613 상가동1층114호","21","35.155704","129.03911"
"1089","대산슈퍼","부산 북구 만덕대로 166","21","35.21297","129.02286"
"1089","행복드림로또판매점","인천 강화군 중앙로 68 1층 101-1호 하나로마트","23","37.737663","126.48689"
"1089","행운 마트","인천 남동구 만수로 65","23","37.461594","126.73509"
"1089","대한유통","울산 북구 박상진11로 1 1층112호","26","35.60049","129.36484"
"1089","광교호수공원 복권명당점","경기 수원시 영통구 광교호수공원로 20 1층 114호(원천동, 더샵 광교레이크시티)","31","37.2725","126.05974"
"1089","세븐일레븐 화성봉담대로점","경기 화성시 삼천병마로 894-4 1층","31","37.187534","126.93869"
"1089","자수정슈퍼","전북 전주시 완산구 용머리로 152","35","35.805733","127.12693"
"1090","경성식품","서울 동대문구 망우로21길 52","11","37.590435","127.06028"
"1090","주아킹 목동점","서울 양천구 목동로 213 1층","11","37.527397","126.86379"
"1090","복권명당(서부점)","대구 달서구 월배로 452","22","35.833633","128.55486"
"1090","천하명당복권","대구 북구 칠곡중앙대로 545","22","35.94432","128.55064"
"1090","평화(북구사수점)","대구 북구 한강로 92 1층 101호","22","35.896557","128.51958"
"1090","버스표판매소","경기 고양시 덕양구 화신로 76 샘터마을1단지아파트 971번지선","31","37.619034","126.840454"
"1090","인생로또 645","경기 남양주시 다산순환로 356 다산푸리마타워 1층 102호","31","37.625202","127.155396"
"1090","노다지복권방","경기 부천시 양지로 205 1층 118호","31","37.467976","126.822464"
"1090","왕대박유통","충북 청주시 흥덕구 서현동로 25 화인프라자 1층","33","36.624504","127.429245"
"1090","채널큐","경남 창원시 마산합포구 산호남로 11-1","38","35.21755","128.58145"
"1090","행운&빈센트","제주 서귀포시 동문로 64","39","33.24906","126.56697"
"1091","광산마트","서울 강북구 한천로 1078-1","11","37.64259","127.02353"
"1091","행운복권방","서울 서대문구 신촌로 235-1","11","37.557384","126.95227"
"1091","쌍둥이네 로또판매점","서울 양천구 화곡로 41 1층","11","37.53952","126.8266"
"1091","진우복권","부산 연제구 월드컵대로 119 204호(연산동)","21","35.184826","129.08208"
"1091","일등복권방","인천 계양구 임학동로 12 1층","23","37.543873","126.7346"
"1091","가야홀인원복권방","경기 의정부시 체육로 306-14,(녹양동)","31","37.760475","127.04132"
"1091","로또하복대두진점","충북 청주시 흥덕구 증안로 33 두진백로상가1층102호","33","36.63738","127.426926"
"1091","문경로또","경북 문경시 문희로 19-1","37","36.734093","128.10844"
"1091","행운의집제1호점","경북 안동시 영가로 24","37","36.56516","128.7333"
"1092","대박슈퍼","서울 강동구 올림픽로 800 1층 106호","11","37.552277","127.1286"
"1092","대박슈퍼","서울 강동구 올림픽로 800 1층 106호","11","37.552277","127.1286"
"1092","연초2호 쇼케이스7호","서울 서초구 신반포로 194 강남고속버스터미널 쇼케이스7호","11","37.50551","127.007034"
"1092","대박복권&크로플박사","서울 영등포구 도신로 119 1층(도림동)","11","37.50848","126.90501"
"1092","돈벼락맞는곳","부산 기장군 읍내로 109","21","35.24525","129.21635"
"1092","행운복권","인천 미추홀구 인하로 354","23","37.447952","126.68763"
"1092","운수대통","인천 미추홀구 경인로34번길 35 1층 (숭의동)","23","37.46236","126.64785"
"1092","프렌드24시","광주 광산구 첨단중앙로 164 빌리오네2  제1층 106호","24","35.219975","126.84232"
"1092","버스표판매소","경기 고양시 덕양구 화신로 76 샘터마을1단지아파트 971번지선","31","37.619034","126.840454"
"1092","행복드림로또","경기 고양시 일산서구 일산로 662 101호","31","37.683006","126.755806"
"1092","복덩이로또","경기 양주시 개나리길 58","31","37.895638","126.97421"
"1092","강남슈퍼","경기 의정부시 의정로 193","31","37.750084","127.03404"
"1092","대관령복권방","강원 평창군 대관령로 74-4 1층 B호","32","37.6732","128.70439"
"1092","힐링복권","충남 당진시 신복운로2길 13 1층 청소나라 옆","34","36.94294","126.78207"
"1092","흥건슈퍼","전북 전주시 완산구 거마평로 25 흥건1차아파트상가 흥건슈퍼","35","35.794403","127.11578"
"1092","이마트24 순천산단점","전남 순천시 산단1길 6 중앙정밀기계,마트","36","34.987934","127.50839"
"1093","피터팬","서울 은평구 은평로 193","11","37.601765","126.929115"
"1093","일등복권편의점","대구 달서구 대명천로 220 1층","22","35.84214","128.53621"
"1093","세진전자통신","대구 서구 서대구로 156","22","35.8719","128.5552"
"1093","메트로센터점","대구 중구 달구벌대로 지하 2100 메트로센터C412호","22","35.86582","128.59314"
"1093","교통카드충전소","경기 고양시 덕양구 화정로 지하 60 화정역 2번출구","31","37.634552","126.83321"
"1093","초월대박복권방","경기 광주시 경충대로 1252","24","37.386677","127.28821"
"1093","둘리복권방","경기 시흥시 중심상가2길 12-6 한강프라자제1층101호","31","37.345314","126.73626"
"1093","안성맞춤","경기 안성시 안성맞춤대로 1099-1","31","37.01107","127.2699"
"1093","행운복권방","경기 의정부시 충의로 55","31","37.73674","127.08712"
"1093","행운복권방","경기 의정부시 충의로 55","31","37.73674","127.08712"
"1093","대흥복권","경기 화성시 행정서로3길 4-46 101호","31","37.130062","126.91723"
"1093","떴다GO 1등","경기 화성시 동탄반석로 172 1층 138호(동탄 파라곤점)","31","37.20413","127.07133"
"1093","금전산복권방","전남 순천시 연향1로 17-1 금전산복권방","36","34.945038","127.51636"
"1094","엘도라도복권점문점","서울 광진구 용마산로 47","11","37.55781","127.08759"
"1094","제이복권방","서울 종로구 종로 225-1 평창빌딩 1층 103호","11","37.571293","127.00283"
"1094","에스비 상사","서울 중구 퇴계로86길 29 1층","11","37.564255","127.019806"
"1094","서면문화로또","부산 부산진구 신천대로65번길 59","21","35.147545","129.0582"
"1094","한꿈복권방","울산 중구 번영로 586","26","35.568794","129.34589"
"1094","세븐일레븐구리한성점","경기 구리시 이문안로 49 한성1차아파트상가102호","31","37.59243","127.13685"
"1094","민준복권","경기 군포시 삼성로 5 해피시티 104호(부곡동 해피시티)","31","37.336166","126.93435"
"1094","운좋은 복권방","경기 수원시 장안구 덕영대로425번길 34 1층(율전동)","31","37.30245","126.96986"
"1094","정통복권방","경기 수원시 팔달구 매산로116번길 32","31","37.269806","127.01393"
"1094","신천하명당","충남 예산군 발연로 1 이마트 24 내","34","36.698784","126.8296"
"1094","복권나라","경북 포항시 북구 장량로140번길 9","37","36.08086","129.39603"
"1094","로또복권판매 초전점","경남 진주시 대신로457번길 9 1층","38","35.201275","128.11505"
"1095","다모아","서울 구로구 공원로6나길 39-1","11","37.50447","126.891785"
"1095","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"1095","묵동식품","서울 중랑구 동일로 919","11","37.612457","127.07704"
"1095","드림복권","인천 연수구 신송로118번길 6 송도풍림아이원1단지아파트 1층 103호","23","37.39547","126.6529"
"1095","스타복권","경기 의정부시 호국로 1075 1층(가능동)","31","37.742805","127.02324"
"1095","황금로또복권판매","충남 당진시 동부로 223 B동 108호 한빛부동산","34","36.90674","126.64695"
"1095","복돼지복권방","전북 익산시 선화로1길 4 배산시티프라자 배산시티프라자 1층 107호","35","35.950245","126.93804"
"1095","진빈레코드","경남 밀양시 북성로 7","38","35.498558","128.74329"
"1095","로또명당","경남 창원시 의창구 도계로 49","38","35.26004","128.63731"
"1095","일등복권방","제주 제주시 신대로 119","39","33.486565","126.49658"
"1096","또와식품","서울 강서구 양천로 694","11","37.55008","126.872826"
"1096","알리바이","광주 광산구 수등로 253 1층 알리바이","24","35.185387","126.83668"
"1096","씨유 대전반석역점","대전 유성구 반석로 10 반석역프라자","25","36.39211","127.313446"
"1096","주몽동명","경기 용인시 수지구 포은대로 319 중앙빌딩 104호","31","37.315742","127.08753"
"1096","용꿈돼지꿈복권전문점","강원 동해시 중앙로 234 이주민상가1층15호","32","37.52171","129.115"
"1096","횡성터미널로또","강원 횡성군 앞들서로19번길 10 1층 101호","32","37.487843","127.98256"
"1096","여기있었네복권방","전북 김제시 남북로 171","35","35.79936","126.88456"
"1096","진우복권명당","경북 경산시 경산로15길 1-11","37","35.815308","128.7312"
"1096","로그인복권방","경북 구미시 상사동로 149-4 사곡동","37","36.09796","128.35878"
"1096","로또GS송림점","경남 밀양시 삼문중앙로 48 GS편의점 내","38","35.48572","128.7571"
"1097","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"1097","자갈치 도깨비명당","부산 중구 자갈치로 33 501,502호","21","35.09717","129.0283"
"1097","NBA(엔비에이)","인천 중구 신도시남로142번길 6 1동 1층 128호","23","37.4934","126.49157"
"1097","백송마트","광주 광산구 월계로 110 104호","24","35.21345","126.83743"
"1097","용꿈돼지꿈복권방","경기 시흥시 하중로 235 법조타운103호","31","37.390877","126.806526"
"1097","용이복권방","경기 평택시 현신3길 44","31","36.996967","127.139626"
"1097","세븐일레븐화성봉담수기점","경기 화성시 세자로 358","31","37.197536","126.98357"
"1098","이마트24 서울고속터미널4호점","서울 서초구 신반포로 194 본관1층 쇼케이스4호","11","37.50551","127.007034"
"1098","월드24시","서울 은평구 통일로 855-15","11","37.61925","126.919785"
"1098","동아","대구 북구 칠곡중앙대로 385-1","22","35.930256","128.54787"
"1098","로또복권신매점","대구 수성구 달구벌대로 3233 신매동 효성백년가약상가 401동7호","22","35.83958","128.71077"
"1098","잉크션","대전 서구 도산로 310","25","36.333546","127.387566"
"1098","복권백화점","울산 남구 수암로 52","26","35.530804","129.31374"
"1098","팡팡복권방","충북 진천군 장기길 102","33","36.990017","127.445274"
"1098","테크노벨리복권","충남 아산시 아산밸리중앙로 102 1층 102호","34","36.92324","127.05935"
"1098","콘테인복권판매점","충남 천안시 동남구 청수11로 13-11 건물 뒤편 콘테인커피숍 내","34","36.783344","127.15366"
"1098","내가오늘주인공","전북 순창군 금산로 8-30","35","35.37816","127.13659"
"1098","이마트24 순천산단점","전남 순천시 산단1길 6 중앙정밀기계,마트","36","34.987934","127.50839"
"1098","안동슈퍼","경북 안동시 경동로 669-3","37","36.563347","128.73108"
"1098","이마트24포항신덕로점","경북 포항시 북구 신덕로 215 이마트24신덕로점","37","36.08628","129.39243"
"1099","삼성열쇠공사","서울 동작구 만양로 90-1","11","37.511497","126.94448"
"1099","대박유통","부산 중구 구덕로 80 1층","21","35.097702","129.02716"
"1099","팡팡복권","부산 중구 보수대로 134 1층","21","35.10751","129.02272"
"1099","메트로센터점","대구 중구 달구벌대로 지하 2100 메트로센터C412호","22","35.86582","128.59314"
"1099","보람복권방","울산 남구 화합로194번길 18-1 18-1","26","35.54182","129.33974"
"1099","가람","울산 중구 병영로 28-1 1층, 부동산","26","35.571987","129.34631"
"1099","베스트 로또","경기 광명시 하안로 168-11 1층 105호(소하동, 외1필지)","31","37.452816","126.889244"
"1099","잘찍어로또방","경기 평택시 안현로서5길 62","31","36.988426","126.92788"
"1099","설악슈퍼","강원 속초시 중앙시장로 116 중앙시장내, 설악슈퍼","32","38.204475","128.59096"
"1100","길로또복권","서울 강서구 등촌로 215","11","37.548992","126.86325"
"1100","복권나라","서울 관악구 은천로 40-1","11","37.48599","126.93982"
"1100","프리마트","인천 남동구 주안로 231","23","37.463516","126.695564"
"1100","로또명당","인천 부평구 부평대로 32 1층","23","37.494415","126.72295"
"1100","황금알 복권판매점","대전 서구 한밭대로570번길 29-4 갤러리빌 8차","25","36.356964","127.36215"
"1100","코사마트한양점","경기 고양시 덕양구 마상로 156","31","37.6584","126.83955"
"1100","리맥스복권방","경기 구리시 경춘로 239 리맥스프라자 앞 가판대(인창동 676-1)","31","37.601616","127.14163"
"1100","복권나라","강원 원주시 평원로 23 1층","32","37.348927","127.952644"
"1100","로또당진합덕원룸점","충남 당진시 미락5길 27-3 1층 101호","34","36.80752","126.768425"
"1100","로또복권두정점","충남 천안시 서북구 두정로 251 대원빌딩104호","34","36.833515","127.14499"
"1100","포항오거리CU복권","경북 포항시 북구 죽도로 33 CU포항오거리점내","37","36.033836","129.36467"
"1100","통도복권","경남 양산시 통도사로 71 복권판매점","38","35.49364","129.08252"
"1100","행운복권방","경남 진주시 창렬로 76-1 1층","38","35.195347","128.06912"
"1101","넘보원 마트","서울 도봉구 도봉로165길 2,(도봉동)","11","37.67773","127.04468"
"1101","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"1101","기장슈퍼","부산 기장군 차성동로 69","21","35.243927","129.2165"
"1101","로또달인","부산 사상구 모덕로 51 복권판매점","21","35.182194","128.9818"
"1101","복권명당 샘","대구 동구 율하동로 36","22","35.86286","128.70146"
"1101","대박복권방","경기 고양시 일산서구 경의로 823 1층","31","37.691025","126.759125"
"1101","광명명당복권방","경기 광명시 오리로 1024 1층(광명동)","31","37.48095","126.84979"
"1101","행복","경기 수원시 영통구 신원로 33 103-2호(신동)","31","37.2497","127.0458"
"1101","이조박복권방","경기 안양시 만안구 병목안로 119 1층 103호","31","37.39289","126.91"
"1101","스카이편의점","경기 안양시 만안구 박달로 527","31","37.40275","126.91124"
"1101","황실복권방","충남 천안시 동남구 충절로 799","34","36.769257","127.20064"
"1101","현대장미슈퍼","전북 익산시 동서로61길 41 현대아파트1층108호","35","35.95509","126.98032"
"1101","이삭","전남 목포시 남악2로 54 남악프라자A동103호","36","34.809925","126.45526"
"1102","로또복권","서울 광진구 긴고랑로 38","11","37.562798","127.08021"
"1102","(개룡역)복 노다지","서울 송파구 오금로44가길 12","11","37.49758","127.13488"
"1102","씨스페이스 응암역점","서울 은평구 연서로 9 센터폴리스 1층 107호","11","37.600132","126.91551"
"1102","돈벼락맞는곳","부산 동구 조방로49번길 18-1","21","35.139168","129.05995"
"1102","꿈하나","대구 서구 팔달로 142 1층 복권방","22","35.889156","128.56583"
"1102","복권판매소(서문큰장네거리)","대구 서구 국채보상로 438,(내당동)","22","35.870575","128.5788"
"1102","오천억복권방","광주 서구 상무대로 1087","24","35.15296","126.880745"
"1102","영화유통(1등복권방)","울산 남구 신정로 19 삼성아파트 상가 204-101","26","35.533833","129.32205"
"1102","세종로또방","세종 용포로 32","29","36.461655","127.280685"
"1102","행운복권","경기 군포시 대야1로 3 1동","31","37.32638","126.91891"
"1102","카베","경기 부천시 부일로221번길 26 삼원타운1층-120","31","37.489494","126.75507"
"1102","태인(금돼지) 복권","경기 성남시 분당구 돌마로 85 제105호(금곡동, 동양프라자)","31","37.35035","127.11133"
"1102","태인(금돼지) 복권","경기 성남시 분당구 돌마로 85 제105호(금곡동, 동양프라자)","31","37.35035","127.11133"
"1102","아이지에이마트 동명사랑점","경기 안산시 단원구 선부광장북로 36 113호","31","37.33678","126.81172"
"1102","하이로또복권방","경기 안양시 동안구 관악대로339번길 7,(관양동)","31","37.404186","126.96016"
"1102","늘~행복나눔(터)","경기 이천시 중부대로 139  1층","31","37.255905","127.35176"
"1102","로또명당인주점","충남 아산시 서해로 519-2","34","36.87784","126.89828"
"1102","신불당로또","충남 천안시 서북구 불당21로 40 501동 지1층 B143호","34","36.812565","127.10497"
"1102","알리바이한전공대점","전남 나주시 빛가람로 793 1층","36","35.0214","126.79864"
"1102","대풍로또판매점","경남 김해시 번화2로 36","38","35.192284","128.80525"
"1103","토큰박스","서울 강북구 도봉로 334 KFC앞 가판","11","37.63754","127.02552"
"1103","한마음","서울 관악구 관악로 211 봉천중앙시장라열4호","11","37.48357","126.95407"
"1103","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"1103","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"1103","대길 복권방","서울 영등포구 가마산로71길 9 1층(신길동)","11","37.506832","126.90926"
"1103","소원 로또복권","부산 부산진구 중앙대로691번가길 21 1층 일부 북측(부전동)","21","35.155212","129.0555"
"1103","중흥마트","광주 북구 문산로 30 중흥2차 아파트상가 1층","24","35.18389","126.92322"
"1103","열매로또복권","대전 유성구 은구비서로 31-1 102호, 지족동","25","36.37504","127.32048"
"1103","복권닷컴","경기 성남시 수정구 수정남로 64-1","31","37.440907","127.13489"
"1103","아름드림 복권방","경기 수원시 팔달구 덕영대로 693","31","37.2848","126.98991"
"1103","아름드림 복권방","경기 수원시 팔달구 덕영대로 693","31","37.2848","126.98991"
"1103","해수로또","충북 청주시 상당구 산성로 22-1","33","36.62615","127.49938"
"1103","현대장미슈퍼","전북 익산시 동서로61길 41 현대아파트1층108호","35","35.95509","126.98032"
"1103","로또복권판매","경북 상주시 삼백로 159","37","36.41895","128.16113"
"1103","홈런 복권판매점","경남 사천시 벌리2길 42","38","34.939648","128.0827"
"1103","영재복권","경남 창원시 마산회원구 삼계숲길 27 1층","38","35.2308","128.49948"
"1103","우진슈퍼","경남 창원시 성산구 창원대로 726 내동상가4호","38","35.21711","128.67038"
"1104","복권마을","서울 강서구 화곡로 321 101호","11","37.552773","126.85019"
"1104","행운으뜸","서울 관악구 신림로17길 45 1층","11","37.46864","126.9365"
"1104","아현역3번출구앞가판점","서울 마포구 마포대로 249 아현산업정보학교 아현역3번출구앞","11","37.556522","126.95708"
"1104","노다지로또","서울 중랑구 겸재로 217,(면목동)","11","37.58949","127.09177"
"1104","행운미니슈퍼","인천 부평구 수변로 64 1층 102호","23","37.492195","126.74089"
"1104","금성복권판매점","광주 북구 독립로 416 1층","24","35.167294","126.91723"
"1104","금성복권판매점","광주 북구 독립로 416 1층","24","35.167294","126.91723"
"1104","오천억복권방","광주 서구 상무대로 1087","24","35.15296","126.880745"
"1104","오천억복권방","광주 서구 상무대로 1087","24","35.15296","126.880745"
"1104","노다지복권방","경기 시흥시 복지로 103-1 1층상가","31","37.44823","126.79206"
"1104","종합복권슈퍼","경기 시흥시 마유로 336 정일빌딩104","31","37.34572","126.73561"
"1104","25시슈퍼","경기 시흥시 함송로14번길 13-17 홍익프라자1층107호","31","37.362453","126.72994"
"1104","행운을주는로또판매점","경기 안산시 단원구 초지로 90 태영프라자 태영프라자111호","31","37.306877","126.81511"
"1104","복권명당","충북 청주시 상당구 월평로 204","33","36.60882","127.50627"
"1104","스마일복권방","경북 김천시 영남대로 2087 101호","37","36.11514","128.15657"
"1105","현대마트","서울 강남구 일원로 45 대훈빌딩 101호","11","37.489906","127.08152"
"1105","하임마트","서울 중구 퇴계로 439-4 1층","11","37.5659","127.02076"
"1105","복권왕국","인천 계양구 계산천동로 3,(계산동)","23","37.539253","126.723236"
"1105","복권방 동춘점","인천 연수구 봉재산로 20 상가동 107호","23","37.409782","126.66613"
"1105","대주마트","광주 서구 상무공원로 92 대주아파트상가102호","24","35.152607","126.8437"
"1105","고양월드식품복권","경기 고양시 덕양구 혜음로 8 삼라마이다스프라자 제1층 제115호","31","37.701103","126.901794"
"1105","오포우림로또","경기 광주시 오포로 899 1층 109호","24","37.37044","127.23228"
"1105","복권나라","경기 남양주시 도농로 13","31","37.607224","127.15675"
"1105","복권방","경기 남양주시 덕송2로10번길 27-16","31","37.667454","127.116165"
"1105","대박","경기 안양시 동안구 관평로170번길 33","31","37.392975","126.962234"
"1105","대박마트복권방","충남 아산시 음봉로 844 행복한순복음교회 태화상가1층103호","34","36.826508","127.09927"
"1105","불국사명당복권","경북 경주시 산업로 3033","37","35.7765","129.29813"
"1105","한방복권방","경남 양산시 북안남4길 26 105호","38","35.34572","129.036"
"1105","북마산복권전문점","경남 창원시 마산합포구 북성로 98","38","35.215973","128.5708"
"1105","만물할인슈퍼","경남 창원시 성산구 대정로 145 개나리1차상가107호","38","35.21318","128.7085"
"1106","일등","서울 강동구 양재대로 1500 101호","11","37.539463","127.14085"
"1106","서울구가-17가판","서울 구로구 구로동로 130-2 구로4동우체국앞가판","11","37.490326","126.88439"
"1106","잠실매점","서울 송파구 올림픽로 269 잠실역 8번출구 앞 가판","11","37.514446","127.10071"
"1106","로또킹","서울 영등포구 영중로 2 1층(영등포동3가)","11","37.516743","126.906746"
"1106","동인천황금로또","인천 중구 참외전로 110 1층","23","37.476524","126.630585"
"1106","지에스25 안성칠곡","경기 안성시 만세로 1182 지에스25 안성칠곡","31","37.04363","127.15039"
"1106","로또휴게실","경기 용인시 기흥구 용구대로 1885","31","37.256386","127.10432"
"1106","주택복권방","경기 용인시 수지구 풍덕천로 144-1 103호","31","37.323883","127.09745"
"1106","종합복권방","전남 해남군 해남로 34","36","34.570763","126.61092"
"1106","이마트24시 R신대부적점","경북 경산시 대학로 386 1층","37","35.842033","128.7622"
"1106","씨유제주 제일점","제주 제주시 신산로 16 CU 제일점","39","33.511852","126.53152"
"1107","교통카드충전소","서울 강남구 선릉로 309","11","37.49705","127.05222"
"1107","복권방 담배","서울 도봉구 도당로 91,(방학동)","11","37.66569","127.03695"
"1107","G마트","서울 영등포구 디지털로 387","11","37.491634","126.902115"
"1107","가로가판대제57호(구)","서울 중구 세종대로14길 6-2","11","37.562904","126.97705"
"1107","복권판매점 명지국제신도시점","부산 강서구 명지국제2로 80 비주거시설동1층 54호","21","35.098766","128.90842"
"1107","부일카서비스","부산 동구 자성로133번길 35","21","35.140015","129.06306"
"1107","천하명당복권","대구 북구 칠곡중앙대로 545","22","35.94432","128.55064"
"1107","신포시장매표소","인천 중구 우현로 41-1","23","37.4712","126.62799"
"1107","돈벼락","경기 부천시 범안로 220 제근린생활시설2동 1층 103호","31","37.46042","126.81241"
"1107","천하명당복권방","경기 수원시 팔달구 매산로 2","31","37.26661","127.00185"
"1107","복천로또","경기 용인시 기흥구 죽전로 29 109호 (보정동, 포레스트프라자)","31","37.32071","127.11208"
"1107","떴다GO 1등","경기 화성시 동탄반석로 172 1층 138호(동탄 파라곤점)","31","37.20413","127.07133"
"1107","학동복권나라","전남 여수시 흥국로 6","36","34.763523","127.663475"
"1107","학동복권나라","전남 여수시 흥국로 6","36","34.763523","127.663475"
"1108","인터넷 복권판매사이트","동행복권(dhlottery.co.kr)","","37.482063","127.015785"
"1108","우리샵","서울 서초구 서초대로77길 3","11","37.497936","127.02651"
"1108","돈벼락맞는곳","부산 기장군 읍내로 109","21","35.24525","129.21635"
"1108","세원로또복권방","부산 수영구 수영로725번길 53 수영 엔스타Ⅱ 101호","21","35.16832","129.11609"
"1108","GS로또(남대구IC점)","대구 달서구 성서공단로 346 1층 GS편의점","22","35.836327","128.52068"
"1108","새희망로또","울산 중구 백양로 47","26","35.574467","129.31169"
"1108","명당골복권방","경기 수원시 권선구 동수원로242번길 15 104호","31","37.251095","127.03546"
"1108","인생복권","경기 시흥시 희망공원로 269 1층 X8 YA호","31","37.34525","126.725174"
"1108","홈플러스선부점로또판매","경기 안산시 단원구 삼일로 316 홈플러스","31","37.33378","126.81258"
"1108","동행복권평택신창점","경기 평택시 서정로 97 1층","31","37.07194","127.04705"
"1108","현대장미슈퍼","전북 익산시 동서로61길 41 어양동 현대A 상가동 108호","35","35.95509","126.98032"
"1108","아리랑복권방","전북 전주시 완산구 거마평로 192","35","35.80944","127.11562"
"1108","이룸로또복권방","전남 목포시 백년대로297번길 42 1층","36","34.80711","126.41811"
"1108","씨유거제사등새아침점","경남 거제시 거제대로 5501 주2동 103호,104호","38","34.910675","128.5435"
"1109","가판점","서울 강동구 천호대로 1073 힐탑프라자 앞 가판점","11","37.53663","127.131355"
"1109","지니복권","서울 금천구 금하로 632 16호","11","37.45465","126.90136"
"1109","제일식품","서울 서대문구 증가로 143,(남가좌동)","11","37.57747","126.92169"
"1109","장보고복권방","서울 중랑구 면목로 288","11","37.578384","127.08619"
"1109","우정식품","부산 동래구 온천장로 39","21","35.21585","129.07948"
"1109","봄봄복권판매점","부산 사상구 엄궁로 203","21","35.130375","128.97302"
"1109","에덴건강원","인천 남동구 백범로 332-1 1층","23","37.464577","126.71356"
